-5.053601264953613281e-01	-1.603284031152725220e-01	-3.408641517162322998e-01	1.281739771366119385e-02	3.264622986316680908e-01	6.983827352523803711e-01	6.646552085876464844e-01	5.088868737220764160e-01	1.024875044822692871e+00	-2.126511558890342712e-02	4.111835733056068420e-02	1.114343762397766113e+00	1.379042118787765503e-01	-1.162606030702590942e-01	-1.480433642864227295e-01	-3.233451247215270996e-01	-1.709899306297302246e-01	-1.331316679716110229e-01	-1.772566288709640503e-01	-3.800934255123138428e-01	6.721095442771911621e-01	4.197178483009338379e-01	7.782762050628662109e-01	2.873857915401458740e-01	1.480727940797805786e-01	-1.365590840578079224e-01	-3.922097384929656982e-01	8.612576723098754883e-01	-1.000082269310951233e-01	3.726589977741241455e-01	2.006850391626358032e-01	5.369725823402404785e-01	-6.357973814010620117e-01	1.830971091985702515e-01	-2.575751245021820068e-01	7.406045794486999512e-01	-3.761397898197174072e-01	7.280742526054382324e-01	-1.221173331141471863e-01	2.704578340053558350e-01	-5.898583531379699707e-01	5.283322334289550781e-01	-4.178182482719421387e-01	-5.983892679214477539e-01	-6.040922999382019043e-01	-9.491022229194641113e-01	4.172939658164978027e-01	1.538766920566558838e-01	-9.394086599349975586e-01	-3.388375341892242432e-01	4.810177162289619446e-02	5.103250965476036072e-02	-1.238830909132957458e-01	7.124237716197967529e-02	-2.309295535087585449e-01	-2.974527180194854736e-01	3.005137145519256592e-01	6.495185494422912598e-01	-2.474852353334426880e-01	6.223452687263488770e-01	-4.173172712326049805e-01	-4.950206726789474487e-03	3.503388464450836182e-01	3.591719865798950195e-01	-2.365465015172958374e-01	-2.300687283277511597e-01	-6.789186000823974609e-01	4.338233470916748047e-01	6.481044292449951172e-01	-7.400704026222229004e-01	6.629218347370624542e-03	-2.640056014060974121e-01	-2.450437098741531372e-01	-5.852342844009399414e-01	5.723476409912109375e-01	-7.511628270149230957e-01	-2.789760231971740723e-01	-8.282531499862670898e-01	-3.340923190116882324e-01	-2.916749715805053711e-01	-4.162104427814483643e-02	4.803496003150939941e-01	2.100708484649658203e-01	3.062084913253784180e-01	-3.285529315471649170e-01	5.078396201133728027e-01	5.681191086769104004e-01	-6.286893784999847412e-02	-7.585076093673706055e-01	-2.400612691417336464e-03	-1.767724454402923584e-01	-8.995917439460754395e-02	-2.345665842294692993e-01	2.425730228424072266e-01	3.774276077747344971e-01	-4.431268200278282166e-02	-2.205276191234588623e-01	2.958483695983886719e-01	-2.596821188926696777e-01	-1.489549130201339722e-01
-1.174280643463134766e+00	1.059819936752319336e+00	-7.608795762062072754e-01	-1.517818331718444824e+00	1.170147299766540527e+00	-6.752539277076721191e-01	-4.181844890117645264e-01	2.236965149641036987e-01	6.372853517532348633e-01	-2.622657120227813721e-01	-1.613822460174560547e+00	-1.311055570840835571e-01	6.459409594535827637e-01	2.166652917861938477e+00	-4.249862581491470337e-02	-9.929146766662597656e-01	1.943617701530456543e+00	7.482594847679138184e-01	-2.851945757865905762e-01	-1.616426229476928711e+00	8.773115277290344238e-01	1.225528597831726074e+00	1.353598088026046753e-01	1.463721752166748047e+00	1.916257143020629883e-01	6.894462704658508301e-01	9.799898266792297363e-01	5.310198292136192322e-02	-9.698797464370727539e-01	-7.708142995834350586e-01	-9.840365648269653320e-01	-8.362179398536682129e-01	3.382668495178222656e-01	4.534124955534934998e-02	-4.501620233058929443e-01	-9.075957536697387695e-01	-1.440464735031127930e+00	5.684511065483093262e-01	-2.024562358856201172e+00	-3.892433643341064453e-01	-5.838822722434997559e-01	5.822367072105407715e-01	-5.989508032798767090e-01	9.666610509157180786e-02	-5.078248381614685059e-01	-4.216219782829284668e-01	5.567404031753540039e-01	1.106844663619995117e+00	2.218885719776153564e-01	-1.195175573229789734e-01	-6.038044020533561707e-02	1.098059296607971191e+00	-1.086228489875793457e+00	-3.247834043577313423e-03	2.040042132139205933e-01	-1.721688657999038696e-01	8.338645100593566895e-01	-3.745257556438446045e-01	4.957269132137298584e-01	4.097523167729377747e-02	-2.152132540941238403e-01	-5.237671136856079102e-01	-2.438920885324478149e-01	5.911214351654052734e-01	9.452978968620300293e-01	7.117217183113098145e-01	-1.147209286689758301e+00	1.469916939735412598e+00	1.447957634925842285e+00	3.632904961705207825e-02	-9.449291825294494629e-01	-1.020995453000068665e-01	3.018648624420166016e-01	4.779183864593505859e-01	1.098203897476196289e+00	-1.781676530838012695e+00	4.458152651786804199e-01	-4.840809404850006104e-01	1.801630258560180664e+00	7.378544807434082031e-01	5.350424647331237793e-01	1.499139368534088135e-01	4.323532283306121826e-01	-1.821027100086212158e-01	-1.016653537750244141e+00	1.292930126190185547e+00	-1.556130766868591309e+00	-6.518974304199218750e-01	-9.791559576988220215e-01	5.456950068473815918e-01	3.532122075557708740e-01	5.222206115722656250e-01	-1.380349278450012207e+00	5.477286577224731445e-01	1.759529262781143188e-01	5.472750067710876465e-01	-3.898156583309173584e-01	9.582364559173583984e-01	7.072452455759048462e-02	-2.460936456918716431e-01
9.223358631134033203e-01	4.028972610831260681e-02	1.439849257469177246e+00	-1.147882819175720215e+00	-1.056161969900131226e-01	1.710493862628936768e-01	-1.009701371192932129e+00	3.191470503807067871e-01	1.216220669448375702e-03	-1.447235822677612305e+00	1.583823412656784058e-01	-1.032256245613098145e+00	-2.498532272875308990e-02	4.350096285343170166e-01	-2.888594269752502441e-01	-1.635679900646209717e-01	-1.690046429634094238e+00	1.260746717453002930e+00	-7.995527386665344238e-01	-5.100812315940856934e-01	-5.289952754974365234e-01	1.446687102317810059e+00	1.592713832855224609e+00	1.271522998809814453e+00	-3.582435250282287598e-01	5.515213608741760254e-01	8.670861124992370605e-01	-7.068035602569580078e-01	1.949799656867980957e-01	-3.628268539905548096e-01	-1.055341735482215881e-01	-7.265707105398178101e-02	6.081086397171020508e-01	-6.956009659916162491e-03	-1.094153046607971191e+00	2.419320583343505859e+00	3.244345784187316895e-01	-1.770455390214920044e-01	-1.829359531402587891e+00	-7.429544329643249512e-01	-8.973690271377563477e-01	5.880178213119506836e-01	1.937026828527450562e-01	-3.146282136440277100e-01	6.677353978157043457e-01	-7.230404019355773926e-01	6.615750193595886230e-01	1.862281918525695801e+00	-1.757532805204391479e-01	-2.606101930141448975e-01	7.911224961280822754e-01	9.452193230390548706e-02	8.542437106370925903e-03	8.445370197296142578e-01	4.431519210338592529e-01	-5.759119391441345215e-01	-5.785151124000549316e-01	5.071738362312316895e-02	1.005809903144836426e+00	-1.056990385055541992e+00	1.188306689262390137e+00	9.735797047615051270e-01	-6.397207616828382015e-04	2.141869068145751953e-01	1.371551275253295898e+00	1.031986594200134277e+00	-5.821416974067687988e-01	2.455928027629852295e-01	7.739453315734863281e-01	2.524134004488587379e-03	6.404377222061157227e-01	8.652243018150329590e-01	6.809136271476745605e-02	-4.776361882686614990e-01	-1.147877454757690430e+00	-1.072802424430847168e+00	7.155100703239440918e-01	-3.954336643218994141e-01	-1.004810452461242676e+00	2.757025361061096191e-01	2.828886508941650391e-01	-5.260973572731018066e-01	6.306402087211608887e-01	-1.569863110780715942e-01	1.670249924063682556e-02	-4.206047356128692627e-01	8.484888672828674316e-01	-8.737856745719909668e-01	-5.617475509643554688e-01	-1.255718916654586792e-01	1.140323162078857422e+00	4.651193022727966309e-01	6.506740450859069824e-01	5.053158998489379883e-01	1.441711664199829102e+00	6.956591010093688965e-01	3.390852212905883789e-01	-1.194219112396240234e+00	-6.261234283447265625e-01	2.279830425977706909e-01
1.201716065406799316e-01	6.905075162649154663e-02	-1.616391986608505249e-01	1.205816343426704407e-01	-7.257457375526428223e-01	3.757895827293395996e-01	-3.486225605010986328e-01	1.300317496061325073e-01	1.272162556648254395e+00	-4.542668759822845459e-01	-3.427954018115997314e-01	-1.374117434024810791e-01	4.296904206275939941e-01	4.183759987354278564e-01	4.192462563514709473e-02	-7.352778315544128418e-02	-7.370626926422119141e-01	-1.960890889167785645e-01	4.633465707302093506e-01	-1.189069356769323349e-02	3.821754753589630127e-01	7.202774286270141602e-01	-3.577481508255004883e-01	-5.511429905891418457e-01	2.323541790246963501e-01	2.610055357217788696e-02	2.485508769750595093e-01	6.603977829217910767e-02	-2.270861566066741943e-01	-4.074018597602844238e-01	4.941550791263580322e-01	2.576940953731536865e-01	2.706082165241241455e-02	-2.429878562688827515e-01	-4.578677762765437365e-04	2.401835173368453979e-01	-2.249292433261871338e-01	-1.076666712760925293e-01	-5.086307525634765625e-01	1.064758673310279846e-01	2.477952837944030762e-01	4.046238660812377930e-01	-6.547524333000183105e-01	2.502301037311553955e-01	-2.757205963134765625e-01	-6.017950773239135742e-01	-1.790468096733093262e-01	5.091688632965087891e-01	-5.099608898162841797e-01	-3.515700399875640869e-01	-1.039925292134284973e-01	1.318696141242980957e-01	-3.661737740039825439e-01	-4.001753926277160645e-01	-8.648241162300109863e-01	-4.660805165767669678e-01	7.737948894500732422e-01	-1.012388318777084351e-01	-2.837670501321554184e-03	-2.853260338306427002e-01	-3.340160548686981201e-01	1.813166029751300812e-02	-1.099830344319343567e-01	3.326383531093597412e-01	5.819197893142700195e-01	-1.655766554176807404e-02	1.119906604290008545e-01	3.810133337974548340e-01	3.308739140629768372e-02	6.665348261594772339e-02	1.738651543855667114e-01	-1.284679514355957508e-03	6.385187059640884399e-02	-4.121917765587568283e-03	3.050888776779174805e-01	3.632642626762390137e-01	-5.117173790931701660e-01	-5.368135571479797363e-01	-4.957714676856994629e-01	2.934262752532958984e-01	7.807083725929260254e-01	-6.458352208137512207e-01	2.489112168550491333e-01	2.180938869714736938e-01	-2.960270345211029053e-01	4.576823413372039795e-01	-3.788464069366455078e-01	-4.395275563001632690e-02	-6.484748721122741699e-01	2.020303755998611450e-01	1.535397022962570190e-01	3.111059963703155518e-01	-4.726919829845428467e-01	-2.983323633670806885e-01	2.091303616762161255e-01	5.994325280189514160e-01	-5.926486849784851074e-01	-2.356373704969882965e-02	-2.703730762004852295e-01	5.228911042213439941e-01
1.138007715344429016e-01	9.584548473358154297e-01	-2.832275629043579102e-01	-3.357090353965759277e-01	7.787363529205322266e-01	2.250585854053497314e-01	3.413751423358917236e-01	-7.310348749160766602e-02	-1.841457933187484741e-01	-1.324571818113327026e-01	-4.410250484943389893e-01	-6.192809715867042542e-02	4.588422775268554688e-01	-6.008136868476867676e-01	5.033516511321067810e-02	3.500075042247772217e-01	2.366028875112533569e-01	1.187178343534469604e-01	-4.468673765659332275e-01	-5.810996294021606445e-01	1.656629592180252075e-01	-3.726143836975097656e-01	-5.445309281349182129e-01	-6.296743750572204590e-01	-1.116916909813880920e-01	2.404248714447021484e-01	-1.425327509641647339e-01	3.331555128097534180e-01	3.742624223232269287e-01	-3.452354073524475098e-01	-3.091714084148406982e-01	7.710815072059631348e-01	5.049294233322143555e-01	-1.695558875799179077e-01	2.873444370925426483e-02	3.140420615673065186e-01	-1.312722086906433105e+00	-4.066217243671417236e-01	-1.266968250274658203e+00	-4.059128463268280029e-01	-7.462468743324279785e-01	6.354426592588424683e-02	-6.343465447425842285e-01	5.840619206428527832e-01	-3.070920705795288086e-01	1.191448450088500977e+00	-2.305764704942703247e-01	-6.638664603233337402e-01	-3.867186307907104492e-01	1.414515972137451172e-01	-2.765422165393829346e-01	1.365001797676086426e-01	-1.146370768547058105e+00	2.909933030605316162e-01	-2.167187035083770752e-01	2.436328232288360596e-01	4.004322886466979980e-01	-1.328889429569244385e-01	-2.084054611623287201e-02	-4.846550226211547852e-01	1.891596019268035889e-01	-4.422149658203125000e-01	1.106086149811744690e-01	6.496192216873168945e-01	-6.006574034690856934e-01	8.496348261833190918e-01	-3.406067378818988800e-03	-3.863483071327209473e-01	-1.942099481821060181e-01	-7.345848083496093750e-01	3.128846883773803711e-01	-2.907136268913745880e-02	-5.067602396011352539e-01	5.931000784039497375e-02	-5.400125384330749512e-01	8.145537972450256348e-01	-9.166734218597412109e-01	-2.826765477657318115e-01	1.079972684383392334e-01	-2.486908808350563049e-02	4.536957666277885437e-02	4.485058411955833435e-02	-3.977855741977691650e-01	2.776386141777038574e-01	2.700859904289245605e-01	3.510359525680541992e-01	1.988542079925537109e-01	-2.743323445320129395e-01	5.040537118911743164e-01	3.167282044887542725e-01	-3.541542291641235352e-01	-6.356700062751770020e-01	3.222126066684722900e-01	4.407806396484375000e-01	4.982003569602966309e-01	-8.679488301277160645e-01	1.312672346830368042e-02	-3.253078088164329529e-02	-2.610951662063598633e-01	5.647007822990417480e-01
-5.405898094177246094e-01	3.619510531425476074e-01	-2.626404464244842529e-01	6.029302477836608887e-01	-3.819192349910736084e-01	-7.229948639869689941e-01	-9.172351956367492676e-01	-5.913200378417968750e-01	-1.607786774635314941e+00	7.879875600337982178e-02	9.819703698158264160e-01	1.074537038803100586e+00	-5.811527371406555176e-01	7.267922759056091309e-01	4.353377819061279297e-01	9.347210526466369629e-01	6.062644720077514648e-01	-4.518815129995346069e-02	1.309220562689006329e-03	-5.035218596458435059e-02	3.448854386806488037e-01	8.072386384010314941e-01	1.023477435111999512e+00	3.892906242981553078e-03	-1.117786407470703125e+00	1.531342506408691406e+00	1.241249516606330872e-01	-2.928687073290348053e-02	-1.971929073333740234e-01	-5.485270619392395020e-01	-1.048019766807556152e+00	4.781364500522613525e-01	1.088891148567199707e+00	2.261799722909927368e-01	6.749228239059448242e-01	1.275871276855468750e+00	4.708643257617950439e-02	-5.377888083457946777e-01	-6.416515707969665527e-01	5.171764492988586426e-01	-8.063800930976867676e-01	6.357932686805725098e-01	-3.443481624126434326e-01	-3.572952151298522949e-01	1.289864420890808105e+00	-1.416686773300170898e+00	1.502583622932434082e+00	7.431002706289291382e-02	-2.085486412048339844e+00	2.279635369777679443e-01	-6.865575909614562988e-01	-2.987949550151824951e-01	-5.078912973403930664e-01	-1.453415751457214355e+00	-6.831756234169006348e-01	-1.585990905761718750e+00	1.542679071426391602e+00	2.266145348548889160e-01	2.887004911899566650e-01	-8.868809789419174194e-02	7.140975594520568848e-01	-4.519800841808319092e-01	9.196091294288635254e-01	3.166295886039733887e-01	2.268738031387329102e+00	2.664756178855895996e-01	-5.295068621635437012e-01	6.181084513664245605e-01	1.386329293251037598e+00	-7.627736330032348633e-01	-1.186576366424560547e+00	9.230727553367614746e-01	-3.460824787616729736e-01	8.616157807409763336e-03	-1.596371412277221680e+00	4.682860672473907471e-01	-7.382567524909973145e-01	1.663663506507873535e+00	-7.840841412544250488e-01	5.278249382972717285e-01	1.262808799743652344e+00	1.974421143531799316e-01	-1.411232799291610718e-01	-8.649428188800811768e-02	-7.117990851402282715e-01	8.737382292747497559e-02	9.156752824783325195e-01	-3.350513577461242676e-01	-8.942856192588806152e-01	2.291278839111328125e-01	-6.641008257865905762e-01	-2.729366421699523926e-01	-4.027062952518463135e-01	-4.368537962436676025e-01	-4.249303936958312988e-01	7.226669695228338242e-04	-3.342112153768539429e-02	-2.370058745145797729e-01	1.319235377013683319e-02	2.151099890470504761e-01
-5.607256293296813965e-01	1.395256966352462769e-01	5.305451154708862305e-01	1.530648618936538696e-01	8.374813199043273926e-01	-8.760455250740051270e-02	-9.441836476325988770e-01	-1.182244569063186646e-01	5.400561094284057617e-01	7.556110620498657227e-01	-1.738680124282836914e+00	8.992956280708312988e-01	5.714484453201293945e-01	4.770584702491760254e-01	6.558324694633483887e-01	-3.921274542808532715e-01	1.491515278816223145e+00	2.256601303815841675e-01	-1.261337518692016602e+00	-1.173776388168334961e+00	3.118108510971069336e-01	-6.207057237625122070e-01	-6.105685830116271973e-01	-7.460727691650390625e-01	1.618589013814926147e-01	2.414440214633941650e-01	6.220579147338867188e-02	9.577546119689941406e-01	-3.441704213619232178e-01	3.655856251716613770e-01	1.783088445663452148e+00	-7.759606838226318359e-01	-2.170111835002899170e-01	-1.107305049896240234e+00	1.091552495956420898e+00	1.516973733901977539e+00	2.080070972442626953e-01	-1.275434970855712891e+00	-7.900671958923339844e-01	1.822008341550827026e-01	-2.615419626235961914e-01	2.963485717773437500e+00	5.977081656455993652e-01	-4.668066799640655518e-01	1.598590612411499023e-01	6.797679066658020020e-01	3.213880956172943115e-01	-1.224505424499511719e+00	1.773083508014678955e-01	9.682545661926269531e-01	1.127321600914001465e+00	-3.817970454692840576e-01	-2.047667980194091797e+00	-1.084749326109886169e-01	3.693329989910125732e-01	-1.860476374626159668e+00	-7.343709468841552734e-01	1.102104187011718750e+00	4.442560672760009766e-01	6.605396270751953125e-01	-1.222873568534851074e+00	7.589373737573623657e-02	-5.414761900901794434e-01	-1.856383234262466431e-01	-2.671723663806915283e-01	2.246173173189163208e-01	-8.918950706720352173e-02	-5.704729631543159485e-02	7.731272578239440918e-01	-1.260601878166198730e+00	-3.264546096324920654e-01	8.282742500305175781e-01	-1.173164725303649902e+00	-3.207810223102569580e-01	-4.470176100730895996e-01	-7.541326284408569336e-01	-1.688382476568222046e-01	-7.276089861989021301e-03	-4.345660507678985596e-01	-2.777969539165496826e-01	-3.195012509822845459e-01	-7.851739525794982910e-01	3.315283954143524170e-01	5.270906686782836914e-01	2.883111834526062012e-01	-8.268769830465316772e-03	4.273013770580291748e-01	2.102575302124023438e+00	7.536062598228454590e-01	-1.511907935142517090e+00	-3.630020618438720703e-01	-3.057875633239746094e-01	-4.946221113204956055e-01	3.863077461719512939e-01	6.413493156433105469e-01	-8.358299136161804199e-01	3.469708561897277832e-01	-6.966834068298339844e-01	1.320315122604370117e+00	3.961797952651977539e-01
-1.011833667755126953e+00	4.779248237609863281e-01	2.228555083274841309e-01	1.561625301837921143e-01	1.705897450447082520e-01	-1.818247884511947632e-01	-2.893216311931610107e-01	2.470816820859909058e-01	-6.791446805000305176e-01	5.630781650543212891e-01	-1.711586862802505493e-01	-1.064355134963989258e+00	-7.111762166023254395e-01	-3.300422728061676025e-01	4.128772914409637451e-01	2.942196726799011230e-01	-9.636256098747253418e-01	3.955564200878143311e-01	-2.944970130920410156e-02	-7.597326636314392090e-01	1.178110986948013306e-01	8.221341967582702637e-01	-2.779669463634490967e-01	7.884038686752319336e-01	2.124101966619491577e-01	-4.131942391395568848e-01	1.060444235801696777e+00	-2.252926528453826904e-01	-4.411503076553344727e-01	-1.108094826340675354e-01	9.648116230964660645e-01	1.608833521604537964e-01	3.827740252017974854e-02	1.735311299562454224e-01	-1.185895562171936035e+00	-6.521465182304382324e-01	-1.343941807746887207e+00	-3.740656375885009766e-01	-8.176116347312927246e-01	-3.593593090772628784e-02	9.688044339418411255e-02	6.756783127784729004e-01	3.815013766288757324e-01	-2.101020216941833496e-01	1.141376569867134094e-01	-2.566018402576446533e-01	-3.101418316364288330e-01	-3.869206877425312996e-03	-5.488858222961425781e-01	1.921013891696929932e-01	4.436914920806884766e-01	7.955178022384643555e-01	-4.020443856716156006e-01	4.633334875106811523e-01	7.744893431663513184e-01	5.714589357376098633e-01	1.385663300752639771e-01	6.179479360580444336e-01	3.200750648975372314e-01	1.732436120510101318e-01	1.037644520401954651e-01	1.259318590164184570e+00	4.349969327449798584e-01	-7.000987529754638672e-01	4.797288775444030762e-01	3.461802005767822266e-02	1.032936573028564453e+00	-2.099898010492324829e-01	5.940764546394348145e-01	-1.063416004180908203e+00	4.567082822322845459e-01	7.368980646133422852e-01	-4.611420631408691406e-01	1.251995116472244263e-01	9.137733578681945801e-01	-3.197983503341674805e-01	6.513985991477966309e-02	3.372239321470260620e-02	1.013172149658203125e+00	-4.719777703285217285e-01	-4.516848921775817871e-02	-2.480015456676483154e-01	-1.067560017108917236e-01	5.102398991584777832e-01	-8.963349461555480957e-02	3.604152202606201172e-01	-8.787360787391662598e-01	5.956833958625793457e-01	2.496155053377151489e-01	-6.798086166381835938e-01	-2.887597680091857910e-01	6.621376276016235352e-01	-2.465874403715133667e-01	-1.125542998313903809e+00	2.313342839479446411e-01	-7.364248633384704590e-01	-4.380435943603515625e-01	-4.107400774955749512e-01	7.875917106866836548e-02	3.822702467441558838e-01
3.549759089946746826e-02	-1.290467262268066406e+00	-1.692878901958465576e-01	1.201603934168815613e-01	-8.789566159248352051e-01	1.608516216278076172e+00	-1.182780742645263672e+00	6.540382504463195801e-01	1.577639579772949219e-02	-4.365379810333251953e-01	-3.061196208000183105e-01	-6.027156710624694824e-01	-1.046768799424171448e-01	-9.002034068107604980e-01	-6.951598525047302246e-01	-6.934725493192672729e-02	8.292982578277587891e-01	5.106458663940429688e-01	-3.024247586727142334e-01	-1.483535170555114746e+00	1.679368317127227783e-01	1.878025531768798828e-01	4.428002610802650452e-02	-2.392795830965042114e-01	-1.522573977708816528e-01	4.976383447647094727e-01	1.863495707511901855e-01	-1.883286237716674805e-02	4.403768479824066162e-01	-5.554295778274536133e-01	1.478539347648620605e+00	-5.605811625719070435e-02	-1.048413872718811035e+00	2.079059481620788574e-01	-9.363200664520263672e-01	4.827516376972198486e-01	-3.722551465034484863e-01	8.911561369895935059e-01	5.804944038391113281e-01	-9.692524671554565430e-01	-1.100367426872253418e+00	-7.841429710388183594e-01	2.833425402641296387e-01	-2.832528948783874512e-01	1.282643795013427734e+00	-3.804243355989456177e-02	2.184857130050659180e-01	-5.084168314933776855e-01	-2.312134265899658203e+00	4.556279182434082031e-01	1.236703634262084961e+00	-3.002538084983825684e-01	-1.185107469558715820e+00	4.245550930500030518e-01	8.297197222709655762e-01	-4.968602061271667480e-01	1.805916875600814819e-01	4.060392379760742188e-01	-7.855269312858581543e-02	-1.138764858245849609e+00	4.418933093547821045e-01	-2.580202519893646240e-01	5.200663208961486816e-01	-3.952977061271667480e-01	5.523715019226074219e-01	-3.076584935188293457e-01	4.270467162132263184e-01	4.930899739265441895e-01	8.506373167037963867e-01	-8.888502717018127441e-01	2.489651180803775787e-02	2.663659751415252686e-01	-5.282109975814819336e-01	-5.107924342155456543e-01	1.450096487998962402e+00	-7.882224768400192261e-02	6.894548535346984863e-01	4.747599065303802490e-01	8.138314485549926758e-01	-5.831198692321777344e-01	-3.252068161964416504e-01	-4.123031198978424072e-01	2.845452427864074707e-01	-2.412581294775009155e-01	-2.266155183315277100e-01	1.271761655807495117e+00	-6.209093332290649414e-01	1.214325129985809326e-01	-1.520564317703247070e+00	1.213672477751970291e-02	-7.894782423973083496e-01	1.373013377189636230e+00	-9.648451805114746094e-01	5.608976259827613831e-02	3.255069255828857422e-01	-1.123122334480285645e+00	-2.827878594398498535e-01	6.182205080986022949e-01	3.705203235149383545e-01	7.408663034439086914e-01
9.422422200441360474e-02	-6.030136942863464355e-01	-6.692801117897033691e-01	7.634681463241577148e-02	4.607873260974884033e-01	-1.956250146031379700e-02	-8.173407912254333496e-01	-8.278470635414123535e-01	-4.910454750061035156e-01	-4.367048740386962891e-01	5.178527832031250000e-01	-1.500840634107589722e-01	7.305946201086044312e-02	-5.049936175346374512e-01	1.975060105323791504e-01	1.334187090396881104e-01	-4.360167384147644043e-01	-1.250776052474975586e-01	-6.206959486007690430e-01	-4.706583619117736816e-01	5.117505788803100586e-01	2.144059389829635620e-01	5.583787560462951660e-01	3.150681555271148682e-01	1.448261886835098267e-01	6.568232774734497070e-01	9.635932743549346924e-02	5.277495980262756348e-01	1.316272467374801636e-01	-6.422539949417114258e-01	-1.188278570771217346e-01	-5.822736620903015137e-01	-4.223024249076843262e-01	-1.472175270318984985e-01	-2.812048494815826416e-01	7.124000042676925659e-02	-2.739420235157012939e-01	8.370478451251983643e-02	5.292430520057678223e-02	-4.488207995891571045e-01	-7.252531051635742188e-01	-4.113990068435668945e-01	-4.703054949641227722e-02	-3.257001638412475586e-01	-8.393786847591400146e-02	2.950921654701232910e-01	1.020486354827880859e+00	-1.295944690704345703e+00	4.289167746901512146e-02	-4.827251657843589783e-02	7.297629117965698242e-01	6.189749836921691895e-01	-6.946591734886169434e-01	-8.215215802192687988e-02	6.212094333022832870e-03	-2.960075251758098602e-02	1.013903617858886719e+00	1.246938824653625488e+00	1.217852607369422913e-01	3.716061636805534363e-02	-3.326043784618377686e-01	-5.451040863990783691e-01	5.609126016497612000e-02	6.733721494674682617e-02	4.589151740074157715e-01	1.351317167282104492e-01	4.557812809944152832e-01	-2.077677696943283081e-01	1.219144091010093689e-01	4.810424521565437317e-03	9.110639691352844238e-01	5.768506228923797607e-02	-6.741057038307189941e-01	-7.365034222602844238e-01	8.614742159843444824e-01	1.577666252851486206e-01	-4.899768531322479248e-01	9.010569453239440918e-01	8.488624095916748047e-01	7.538965940475463867e-01	1.337587714195251465e+00	5.276826024055480957e-01	1.025866627693176270e+00	2.154277861118316650e-01	1.059789538383483887e+00	5.345250964164733887e-01	1.306563019752502441e+00	7.921218872070312500e-03	-1.064857363700866699e+00	-1.356132775545120239e-01	-2.613338828086853027e-01	5.792517066001892090e-01	1.215726062655448914e-01	2.210502177476882935e-01	-1.768858358263969421e-02	4.054037630558013916e-01	-6.908128857612609863e-01	1.310322642326354980e+00	9.673886932432651520e-03	-8.640336990356445312e-01
